Run Number, Run Name, Image Name, Scale Factor, Base Seed, Replicate Seed, Max Degree of Parallelism, Number of Workers, Number of Tries, Number of Trials, Screenshot Number, Observation Time, Propagate Time, Search Time, CPU Usage
24, parallel-main, Skyline, 1, 1000, 1515383558, 1, 1, 10, 50, 0, 0:07.01, 0:05.99, 0:13.73,
24, parallel-main, Flowers, 1, 1000, 1515383558, 1, 1, 10, 50, 0, 0:01.14, 0:02.65, 0:04.31,
24, parallel-main, Platformer, 1, 1000, 1515383558, 1, 1, 10, 50, 0, 0:02.92, 0:02.12, 0:05.44,
24, parallel-main, Skyline, 1, 1000, 1515383558, 1, 2, 10, 50, 0, 0:11.86, 0:10.15, 0:23.44,
24, parallel-main, Flowers, 1, 1000, 1515383558, 1, 2, 10, 50, 0, 0:02.64, 0:04.97, 0:08.63,
24, parallel-main, Platformer, 1, 1000, 1515383558, 1, 2, 10, 50, 0, 0:04.28, 0:03.56, 0:08.66,
24, parallel-main, Skyline, 1, 1000, 1515383558, 1, 4, 10, 50, 0, 0:21.70, 0:20.19, 0:45.29,
24, parallel-main, Flowers, 1, 1000, 1515383558, 1, 4, 10, 50, 0, 0:06.35, 0:12.01, 0:20.81,
24, parallel-main, Platformer, 1, 1000, 1515383558, 1, 4, 10, 50, 0, 0:10.04, 0:07.56, 0:19.41,
24, parallel-main, Skyline, 1, 1000, 1515383558, 1, 8, 10, 50, 0, 1:02.54, 0:52.70, 2:04.73,
24, parallel-main, Flowers, 1, 1000, 1515383558, 1, 8, 10, 50, 0, 0:14.00, 0:26.09, 0:47.12,
24, parallel-main, Platformer, 1, 1000, 1515383558, 1, 8, 10, 50, 0, 0:29.39, 0:21.60, 0:56.52,
24, parallel-propagate, Skyline, 1, 1000, 1515383558, 1, 1, 10, 50, 0, 0:06.99, 0:05.69, 0:13.41,
24, parallel-propagate, Flowers, 1, 1000, 1515383558, 1, 1, 10, 50, 0, 0:01.15, 0:02.66, 0:04.33,
24, parallel-propagate, Platformer, 1, 1000, 1515383558, 1, 1, 10, 50, 0, 0:02.92, 0:02.20, 0:05.52,
24, parallel-propagate, Skyline, 1, 1000, 1515383558, 2, 1, 10, 50, 0, 0:06.98, 0:05.76, 0:13.46,
24, parallel-propagate, Flowers, 1, 1000, 1515383558, 2, 1, 10, 50, 0, 0:01.16, 0:02.65, 0:04.33,
24, parallel-propagate, Platformer, 1, 1000, 1515383558, 2, 1, 10, 50, 0, 0:02.91, 0:02.11, 0:05.42,
24, parallel-propagate, Skyline, 1, 1000, 1515383558, 4, 1, 10, 50, 0, 0:07.00, 0:05.81, 0:13.54,
24, parallel-propagate, Flowers, 1, 1000, 1515383558, 4, 1, 10, 50, 0, 0:01.15, 0:02.64, 0:04.30,
24, parallel-propagate, Platformer, 1, 1000, 1515383558, 4, 1, 10, 50, 0, 0:02.93, 0:02.13, 0:05.46,
24, parallel-propagate, Skyline, 1, 1000, 1515383558, 8, 1, 10, 50, 0, 0:07.04, 0:05.84, 0:13.60,
24, parallel-propagate, Flowers, 1, 1000, 1515383558, 8, 1, 10, 50, 0, 0:01.15, 0:02.65, 0:04.31,
24, parallel-propagate, Platformer, 1, 1000, 1515383558, 8, 1, 10, 50, 0, 0:02.91, 0:02.11, 0:05.42,
25, sequential-main, Skyline, 1, 1000, 1523198569, 1, 1, 10, 50, 0, 0:05.41, 0:04.84, 0:10.98,
25, sequential-main, Flowers, 1, 1000, 1523198569, 1, 1, 10, 50, 0, 0:01.25, 0:02.78, 0:04.56,
25, sequential-main, Platformer, 1, 1000, 1523198569, 1, 1, 10, 50, 0, 0:02.09, 0:01.77, 0:04.25,
25, parallel-main, Skyline, 1, 1000, 1523198569, 1, 1, 10, 50, 0, 0:05.46, 0:04.93, 0:11.12,
25, parallel-main, Flowers, 1, 1000, 1523198569, 1, 1, 10, 50, 0, 0:01.24, 0:02.75, 0:04.50,
25, parallel-main, Platformer, 1, 1000, 1523198569, 1, 1, 10, 50, 0, 0:02.11, 0:01.73, 0:04.24,
25, parallel-main, Skyline, 1, 1000, 1523198569, 1, 2, 10, 50, 0, 0:11.26, 0:09.47, 0:22.13,
25, parallel-main, Flowers, 1, 1000, 1523198569, 1, 2, 10, 50, 0, 0:02.72, 0:05.59, 0:09.36,
25, parallel-main, Platformer, 1, 1000, 1523198569, 1, 2, 10, 50, 0, 0:04.16, 0:03.95, 0:08.92,
25, parallel-main, Skyline, 1, 1000, 1523198569, 1, 4, 10, 50, 0, 0:25.15, 0:21.83, 0:50.45,
25, parallel-main, Flowers, 1, 1000, 1523198569, 1, 4, 10, 50, 0, 0:06.91, 0:11.97, 0:21.38,
25, parallel-main, Platformer, 1, 1000, 1523198569, 1, 4, 10, 50, 0, 0:10.86, 0:08.37, 0:21.11,
25, parallel-main, Skyline, 1, 1000, 1523198569, 1, 8, 10, 50, 0, 1:18.44, 1:01.58, 2:29.37,
25, parallel-main, Flowers, 1, 1000, 1523198569, 1, 8, 10, 50, 0, 0:24.52, 0:39.14, 1:10.51,
25, parallel-main, Platformer, 1, 1000, 1523198569, 1, 8, 10, 50, 0, 0:27.76, 0:23.52, 0:56.79,
25, parallel-propagate, Skyline, 1, 1000, 1523198569, 1, 1, 10, 50, 0, 0:05.42, 0:04.72, 0:10.82,
25, parallel-propagate, Flowers, 1, 1000, 1523198569, 1, 1, 10, 50, 0, 0:01.25, 0:02.78, 0:04.55,
25, parallel-propagate, Platformer, 1, 1000, 1523198569, 1, 1, 10, 50, 0, 0:02.12, 0:01.83, 0:04.35,
25, parallel-propagate, Skyline, 1, 1000, 1523198569, 2, 1, 10, 50, 0, 0:05.43, 0:04.75, 0:10.91,
25, parallel-propagate, Flowers, 1, 1000, 1523198569, 2, 1, 10, 50, 0, 0:01.25, 0:02.78, 0:04.54,
25, parallel-propagate, Platformer, 1, 1000, 1523198569, 2, 1, 10, 50, 0, 0:02.09, 0:01.83, 0:04.32,
25, parallel-propagate, Skyline, 1, 1000, 1523198569, 4, 1, 10, 50, 0, 0:05.42, 0:04.89, 0:11.02,
25, parallel-propagate, Flowers, 1, 1000, 1523198569, 4, 1, 10, 50, 0, 0:01.24, 0:02.78, 0:04.54,
25, parallel-propagate, Platformer, 1, 1000, 1523198569, 4, 1, 10, 50, 0, 0:02.10, 0:01.76, 0:04.24,
25, parallel-propagate, Skyline, 1, 1000, 1523198569, 8, 1, 10, 50, 0, 0:05.45, 0:04.95, 0:11.14,
25, parallel-propagate, Flowers, 1, 1000, 1523198569, 8, 1, 10, 50, 0, 0:01.24, 0:02.79, 0:04.55,
25, parallel-propagate, Platformer, 1, 1000, 1523198569, 8, 1, 10, 50, 0, 0:02.10, 0:01.78, 0:04.28,
26, sequential-main, Skyline, 1, 1000, 1501053376, 1, 1, 10, 50, 0, 0:07.64, 0:05.88, 0:14.24,
26, sequential-main, Flowers, 1, 1000, 1501053376, 1, 1, 10, 50, 0, 0:02.48, 0:03.58, 0:06.58,
26, sequential-main, Platformer, 1, 1000, 1501053376, 1, 1, 10, 50, 0, 0:01.93, 0:01.95, 0:04.25,
26, parallel-main, Skyline, 1, 1000, 1501053376, 1, 1, 10, 50, 0, 0:07.58, 0:05.92, 0:14.23,
26, parallel-main, Flowers, 1, 1000, 1501053376, 1, 1, 10, 50, 0, 0:02.49, 0:03.58, 0:06.58,
26, parallel-main, Platformer, 1, 1000, 1501053376, 1, 1, 10, 50, 0, 0:01.93, 0:01.97, 0:04.27,
26, parallel-main, Skyline, 1, 1000, 1501053376, 1, 2, 10, 50, 0, 0:10.43, 0:09.11, 0:20.97,
26, parallel-main, Flowers, 1, 1000, 1501053376, 1, 2, 10, 50, 0, 0:05.65, 0:06.86, 0:13.57,
26, parallel-main, Platformer, 1, 1000, 1501053376, 1, 2, 10, 50, 0, 0:04.39, 0:04.01, 0:09.23,
26, parallel-main, Skyline, 1, 1000, 1501053376, 1, 4, 10, 50, 0, 0:24.58, 0:20.60, 0:48.92,
26, parallel-main, Flowers, 1, 1000, 1501053376, 1, 4, 10, 50, 0, 0:11.11, 0:14.80, 0:28.49,
26, parallel-main, Platformer, 1, 1000, 1501053376, 1, 4, 10, 50, 0, 0:10.13, 0:09.10, 0:21.14,
26, parallel-main, Skyline, 1, 1000, 1501053376, 1, 8, 10, 50, 0, 1:12.00, 0:51.14, 2:12.52,
26, parallel-main, Flowers, 1, 1000, 1501053376, 1, 8, 10, 50, 0, 0:21.85, 0:37.22, 1:05.93,
26, parallel-main, Platformer, 1, 1000, 1501053376, 1, 8, 10, 50, 0, 0:24.61, 0:18.94, 0:49.16,
26, parallel-propagate, Skyline, 1, 1000, 1501053376, 1, 1, 10, 50, 0, 0:07.57, 0:05.67, 0:13.96,
26, parallel-propagate, Flowers, 1, 1000, 1501053376, 1, 1, 10, 50, 0, 0:02.48, 0:03.58, 0:06.58,
26, parallel-propagate, Platformer, 1, 1000, 1501053376, 1, 1, 10, 50, 0, 0:01.93, 0:02.08, 0:04.41,
26, parallel-propagate, Skyline, 1, 1000, 1501053376, 2, 1, 10, 50, 0, 0:07.61, 0:05.87, 0:14.20,
26, parallel-propagate, Flowers, 1, 1000, 1501053376, 2, 1, 10, 50, 0, 0:02.48, 0:03.40, 0:06.36,
26, parallel-propagate, Platformer, 1, 1000, 1501053376, 2, 1, 10, 50, 0, 0:01.92, 0:02.08, 0:04.40,
26, parallel-propagate, Skyline, 1, 1000, 1501053376, 4, 1, 10, 50, 0, 0:07.64, 0:05.87, 0:14.23,
26, parallel-propagate, Flowers, 1, 1000, 1501053376, 4, 1, 10, 50, 0, 0:02.48, 0:03.40, 0:06.36,
26, parallel-propagate, Platformer, 1, 1000, 1501053376, 4, 1, 10, 50, 0, 0:01.93, 0:02.08, 0:04.41,
26, parallel-propagate, Skyline, 1, 1000, 1501053376, 8, 1, 10, 50, 0, 0:07.60, 0:05.88, 0:14.21,
26, parallel-propagate, Flowers, 1, 1000, 1501053376, 8, 1, 10, 50, 0, 0:02.49, 0:03.45, 0:06.43,
26, parallel-propagate, Platformer, 1, 1000, 1501053376, 8, 1, 10, 50, 0, 0:01.92, 0:02.09, 0:04.42,
27, sequential-main, Skyline, 1, 1000, 634753172, 1, 1, 10, 50, 0, 0:07.46, 0:05.87, 0:14.05,
27, sequential-main, Flowers, 1, 1000, 634753172, 1, 1, 10, 50, 0, 0:02.92, 0:05.86, 0:09.77,
27, sequential-main, Platformer, 1, 1000, 634753172, 1, 1, 10, 50, 0, 0:03.70, 0:02.62, 0:06.72,
27, parallel-main, Skyline, 1, 1000, 634753172, 1, 1, 10, 50, 0, 0:07.43, 0:05.83, 0:13.98,
27, parallel-main, Flowers, 1, 1000, 634753172, 1, 1, 10, 50, 0, 0:02.94, 0:06.03, 0:09.99,
27, parallel-main, Platformer, 1, 1000, 634753172, 1, 1, 10, 50, 0, 0:03.73, 0:02.65, 0:06.77,
27, parallel-main, Skyline, 1, 1000, 634753172, 1, 2, 10, 50, 0, 0:15.27, 0:11.33, 0:28.01,
27, parallel-main, Flowers, 1, 1000, 634753172, 1, 2, 10, 50, 0, 0:04.36, 0:07.87, 0:13.83,
27, parallel-main, Platformer, 1, 1000, 634753172, 1, 2, 10, 50, 0, 0:07.71, 0:05.29, 0:13.82,
27, parallel-main, Skyline, 1, 1000, 634753172, 1, 4, 10, 50, 0, 0:36.80, 0:25.81, 1:05.84,
27, parallel-main, Flowers, 1, 1000, 634753172, 1, 4, 10, 50, 0, 0:11.04, 0:17.68, 0:31.56,
27, parallel-main, Platformer, 1, 1000, 634753172, 1, 4, 10, 50, 0, 0:10.80, 0:08.20, 0:20.94,
27, parallel-main, Skyline, 1, 1000, 634753172, 1, 8, 10, 50, 0, 1:23.40, 0:58.94, 2:31.75,
27, parallel-main, Flowers, 1, 1000, 634753172, 1, 8, 10, 50, 0, 0:10.44, 0:24.61, 0:42.28,
27, parallel-main, Platformer, 1, 1000, 634753172, 1, 8, 10, 50, 0, 0:24.14, 0:20.91, 0:50.41,
27, parallel-propagate, Skyline, 1, 1000, 634753172, 1, 1, 10, 50, 0, 0:07.45, 0:05.80, 0:13.96,
27, parallel-propagate, Flowers, 1, 1000, 634753172, 1, 1, 10, 50, 0, 0:02.91, 0:06.08, 0:10.03,
27, parallel-propagate, Platformer, 1, 1000, 634753172, 1, 1, 10, 50, 0, 0:03.71, 0:02.62, 0:06.73,
27, parallel-propagate, Skyline, 1, 1000, 634753172, 2, 1, 10, 50, 0, 0:07.48, 0:05.84, 0:14.05,
27, parallel-propagate, Flowers, 1, 1000, 634753172, 2, 1, 10, 50, 0, 0:02.91, 0:05.97, 0:09.91,
27, parallel-propagate, Platformer, 1, 1000, 634753172, 2, 1, 10, 50, 0, 0:03.73, 0:02.64, 0:06.77,
27, parallel-propagate, Skyline, 1, 1000, 634753172, 4, 1, 10, 50, 0, 0:07.48, 0:05.87, 0:14.07,
27, parallel-propagate, Flowers, 1, 1000, 634753172, 4, 1, 10, 50, 0, 0:02.94, 0:05.65, 0:09.53,
27, parallel-propagate, Platformer, 1, 1000, 634753172, 4, 1, 10, 50, 0, 0:03.72, 0:02.64, 0:06.77,
27, parallel-propagate, Skyline, 1, 1000, 634753172, 8, 1, 10, 50, 0, 0:07.44, 0:05.83, 0:14.00,
27, parallel-propagate, Flowers, 1, 1000, 634753172, 8, 1, 10, 50, 0, 0:02.91, 0:05.79, 0:09.68,
27, parallel-propagate, Platformer, 1, 1000, 634753172, 8, 1, 10, 50, 0, 0:03.73, 0:02.65, 0:06.79,
28, sequential-main, Skyline, 1, 1000, 1631682631, 1, 1, 10, 50, 0, 0:07.39, 0:05.67, 0:13.78,
28, sequential-main, Flowers, 1, 1000, 1631682631, 1, 1, 10, 50, 0, 0:02.73, 0:03.74, 0:06.99,
28, sequential-main, Platformer, 1, 1000, 1631682631, 1, 1, 10, 50, 0, 0:02.87, 0:02.19, 0:05.46,
28, parallel-main, Skyline, 1, 1000, 1631682631, 1, 1, 10, 50, 0, 0:07.37, 0:05.67, 0:13.76,
28, parallel-main, Flowers, 1, 1000, 1631682631, 1, 1, 10, 50, 0, 0:02.75, 0:03.75, 0:07.02,
28, parallel-main, Platformer, 1, 1000, 1631682631, 1, 1, 10, 50, 0, 0:02.86, 0:02.16, 0:05.42,
28, parallel-main, Skyline, 1, 1000, 1631682631, 1, 2, 10, 50, 0, 0:14.41, 0:11.11, 0:26.95,
28, parallel-main, Flowers, 1, 1000, 1631682631, 1, 2, 10, 50, 0, 0:05.39, 0:07.69, 0:14.15,
28, parallel-main, Platformer, 1, 1000, 1631682631, 1, 2, 10, 50, 0, 0:05.91, 0:04.24, 0:10.97,
28, parallel-main, Skyline, 1, 1000, 1631682631, 1, 4, 10, 50, 0, 0:28.06, 0:22.15, 0:53.69,
28, parallel-main, Flowers, 1, 1000, 1631682631, 1, 4, 10, 50, 0, 0:10.43, 0:15.73, 0:28.43,
28, parallel-main, Platformer, 1, 1000, 1631682631, 1, 4, 10, 50, 0, 0:07.69, 0:06.74, 0:16.36,
28, parallel-main, Skyline, 1, 1000, 1631682631, 1, 8, 10, 50, 0, 1:14.38, 0:56.91, 2:20.72,
28, parallel-main, Flowers, 1, 1000, 1631682631, 1, 8, 10, 50, 0, 0:25.14, 0:41.17, 1:13.58,
28, parallel-main, Platformer, 1, 1000, 1631682631, 1, 8, 10, 50, 0, 0:22.82, 0:19.25, 0:47.62,
28, parallel-propagate, Skyline, 1, 1000, 1631682631, 1, 1, 10, 50, 0, 0:07.32, 0:05.65, 0:13.70,
28, parallel-propagate, Flowers, 1, 1000, 1631682631, 1, 1, 10, 50, 0, 0:02.71, 0:03.75, 0:06.97,
28, parallel-propagate, Platformer, 1, 1000, 1631682631, 1, 1, 10, 50, 0, 0:02.86, 0:02.08, 0:05.33,
28, parallel-propagate, Skyline, 1, 1000, 1631682631, 2, 1, 10, 50, 0, 0:07.39, 0:05.65, 0:13.76,
28, parallel-propagate, Flowers, 1, 1000, 1631682631, 2, 1, 10, 50, 0, 0:02.70, 0:03.75, 0:06.96,
28, parallel-propagate, Platformer, 1, 1000, 1631682631, 2, 1, 10, 50, 0, 0:02.86, 0:02.14, 0:05.39,
28, parallel-propagate, Skyline, 1, 1000, 1631682631, 4, 1, 10, 50, 0, 0:07.35, 0:05.62, 0:13.70,
28, parallel-propagate, Flowers, 1, 1000, 1631682631, 4, 1, 10, 50, 0, 0:02.72, 0:03.76, 0:06.99,
28, parallel-propagate, Platformer, 1, 1000, 1631682631, 4, 1, 10, 50, 0, 0:02.84, 0:02.18, 0:05.43,
28, parallel-propagate, Skyline, 1, 1000, 1631682631, 8, 1, 10, 50, 0, 0:07.40, 0:05.56, 0:13.68,
28, parallel-propagate, Flowers, 1, 1000, 1631682631, 8, 1, 10, 50, 0, 0:02.70, 0:03.74, 0:06.96,
28, parallel-propagate, Platformer, 1, 1000, 1631682631, 8, 1, 10, 50, 0, 0:02.84, 0:02.19, 0:05.44,
29, sequential-main, Skyline, 1, 1000, 946397456, 1, 1, 10, 50, 0, 0:06.47, 0:05.63, 0:12.81,
29, sequential-main, Flowers, 1, 1000, 946397456, 1, 1, 10, 50, 0, 0:02.46, 0:03.45, 0:06.43,
29, sequential-main, Platformer, 1, 1000, 946397456, 1, 1, 10, 50, 0, 0:02.08, 0:02.06, 0:04.55,
29, parallel-main, Skyline, 1, 1000, 946397456, 1, 1, 10, 50, 0, 0:06.50, 0:05.65, 0:12.88,
29, parallel-main, Flowers, 1, 1000, 946397456, 1, 1, 10, 50, 0, 0:02.43, 0:03.42, 0:06.37,
29, parallel-main, Platformer, 1, 1000, 946397456, 1, 1, 10, 50, 0, 0:02.10, 0:02.06, 0:04.57,
29, parallel-main, Skyline, 1, 1000, 946397456, 1, 2, 10, 50, 0, 0:13.39, 0:11.68, 0:26.55,
29, parallel-main, Flowers, 1, 1000, 946397456, 1, 2, 10, 50, 0, 0:05.29, 0:06.95, 0:13.31,
29, parallel-main, Platformer, 1, 1000, 946397456, 1, 2, 10, 50, 0, 0:04.57, 0:04.02, 0:09.45,
29, parallel-main, Skyline, 1, 1000, 946397456, 1, 4, 10, 50, 0, 0:31.11, 0:25.44, 0:59.83,
29, parallel-main, Flowers, 1, 1000, 946397456, 1, 4, 10, 50, 0, 0:12.03, 0:15.90, 0:30.34,
29, parallel-main, Platformer, 1, 1000, 946397456, 1, 4, 10, 50, 0, 0:10.22, 0:08.39, 0:20.48,
29, parallel-main, Skyline, 1, 1000, 946397456, 1, 8, 10, 50, 0, 1:27.24, 1:04.10, 2:40.66,
29, parallel-main, Flowers, 1, 1000, 946397456, 1, 8, 10, 50, 0, 0:30.20, 0:43.91, 1:21.21,
29, parallel-main, Platformer, 1, 1000, 946397456, 1, 8, 10, 50, 0, 0:27.08, 0:21.52, 0:54.25,
29, parallel-propagate, Skyline, 1, 1000, 946397456, 1, 1, 10, 50, 0, 0:06.50, 0:05.80, 0:13.03,
29, parallel-propagate, Flowers, 1, 1000, 946397456, 1, 1, 10, 50, 0, 0:01.87, 0:02.91, 0:05.32,
29, parallel-propagate, Platformer, 1, 1000, 946397456, 1, 1, 10, 50, 0, 0:02.33, 0:02.38, 0:05.13,
29, parallel-propagate, Skyline, 1, 1000, 946397456, 2, 1, 10, 50, 0, 0:06.49, 0:05.71, 0:12.93,
29, parallel-propagate, Flowers, 1, 1000, 946397456, 2, 1, 10, 50, 0, 0:02.44, 0:03.41, 0:06.37,
29, parallel-propagate, Platformer, 1, 1000, 946397456, 2, 1, 10, 50, 0, 0:02.07, 0:02.07, 0:04.54,
29, parallel-propagate, Skyline, 1, 1000, 946397456, 4, 1, 10, 50, 0, 0:06.45, 0:05.71, 0:12.89,
29, parallel-propagate, Flowers, 1, 1000, 946397456, 4, 1, 10, 50, 0, 0:02.44, 0:03.45, 0:06.41,
29, parallel-propagate, Platformer, 1, 1000, 946397456, 4, 1, 10, 50, 0, 0:02.08, 0:02.07, 0:04.55,
29, parallel-propagate, Skyline, 1, 1000, 946397456, 8, 1, 10, 50, 0, 0:06.45, 0:05.75, 0:12.92,
29, parallel-propagate, Flowers, 1, 1000, 946397456, 8, 1, 10, 50, 0, 0:02.45, 0:03.43, 0:06.40,
29, parallel-propagate, Platformer, 1, 1000, 946397456, 8, 1, 10, 50, 0, 0:02.08, 0:02.05, 0:04.52,
30, sequential-main, Skyline, 1, 1000, 783544220, 1, 1, 10, 50, 0, 0:07.38, 0:05.81, 0:13.90,
30, sequential-main, Flowers, 1, 1000, 783544220, 1, 1, 10, 50, 0, 0:02.15, 0:03.57, 0:06.24,
30, sequential-main, Platformer, 1, 1000, 783544220, 1, 1, 10, 50, 0, 0:03.47, 0:02.49, 0:06.35,
30, parallel-main, Skyline, 1, 1000, 783544220, 1, 1, 10, 50, 0, 0:07.38, 0:05.78, 0:13.89,
30, parallel-main, Flowers, 1, 1000, 783544220, 1, 1, 10, 50, 0, 0:02.14, 0:03.56, 0:06.21,
30, parallel-main, Platformer, 1, 1000, 783544220, 1, 1, 10, 50, 0, 0:03.44, 0:02.50, 0:06.34,
30, parallel-main, Skyline, 1, 1000, 783544220, 1, 2, 10, 50, 0, 0:11.01, 0:09.67, 0:22.19,
30, parallel-main, Flowers, 1, 1000, 783544220, 1, 2, 10, 50, 0, 0:04.69, 0:07.40, 0:13.28,
30, parallel-main, Platformer, 1, 1000, 783544220, 1, 2, 10, 50, 0, 0:06.33, 0:04.76, 0:11.90,
30, parallel-main, Skyline, 1, 1000, 783544220, 1, 4, 10, 50, 0, 0:25.64, 0:21.37, 0:50.46,
30, parallel-main, Flowers, 1, 1000, 783544220, 1, 4, 10, 50, 0, 0:11.28, 0:15.93, 0:29.54,
30, parallel-main, Platformer, 1, 1000, 783544220, 1, 4, 10, 50, 0, 0:12.54, 0:10.50, 0:24.95,
30, parallel-main, Skyline, 1, 1000, 783544220, 1, 8, 10, 50, 0, 1:13.03, 0:54.96, 2:17.44,
30, parallel-main, Flowers, 1, 1000, 783544220, 1, 8, 10, 50, 0, 0:30.65, 0:47.15, 1:26.80,
30, parallel-main, Platformer, 1, 1000, 783544220, 1, 8, 10, 50, 0, 0:24.72, 0:18.59, 0:48.65,
30, parallel-propagate, Skyline, 1, 1000, 783544220, 1, 1, 10, 50, 0, 0:07.37, 0:05.86, 0:13.95,
30, parallel-propagate, Flowers, 1, 1000, 783544220, 1, 1, 10, 50, 0, 0:02.17, 0:03.54, 0:06.23,
30, parallel-propagate, Platformer, 1, 1000, 783544220, 1, 1, 10, 50, 0, 0:03.46, 0:02.45, 0:06.32,
30, parallel-propagate, Skyline, 1, 1000, 783544220, 2, 1, 10, 50, 0, 0:07.35, 0:05.87, 0:13.94,
30, parallel-propagate, Flowers, 1, 1000, 783544220, 2, 1, 10, 50, 0, 0:02.15, 0:03.54, 0:06.20,
30, parallel-propagate, Platformer, 1, 1000, 783544220, 2, 1, 10, 50, 0, 0:03.46, 0:02.41, 0:06.27,
30, parallel-propagate, Skyline, 1, 1000, 783544220, 4, 1, 10, 50, 0, 0:07.38, 0:05.87, 0:13.97,
30, parallel-propagate, Flowers, 1, 1000, 783544220, 4, 1, 10, 50, 0, 0:02.14, 0:03.56, 0:06.22,
30, parallel-propagate, Platformer, 1, 1000, 783544220, 4, 1, 10, 50, 0, 0:03.47, 0:02.36, 0:06.23,
30, parallel-propagate, Skyline, 1, 1000, 783544220, 8, 1, 10, 50, 0, 0:07.33, 0:05.87, 0:13.91,
30, parallel-propagate, Flowers, 1, 1000, 783544220, 8, 1, 10, 50, 0, 0:02.15, 0:03.57, 0:06.23,
30, parallel-propagate, Platformer, 1, 1000, 783544220, 8, 1, 10, 50, 0, 0:03.45, 0:02.37, 0:06.20,
31, sequential-main, Skyline, 1, 1000, 1847156556, 1, 1, 10, 50, 0, 0:06.52, 0:05.33, 0:12.59,
31, sequential-main, Flowers, 1, 1000, 1847156556, 1, 1, 10, 50, 0, 0:01.90, 0:03.15, 0:05.56,
31, sequential-main, Platformer, 1, 1000, 1847156556, 1, 1, 10, 50, 0, 0:02.78, 0:02.07, 0:05.22,
31, parallel-main, Skyline, 1, 1000, 1847156556, 1, 1, 10, 50, 0, 0:06.53, 0:05.34, 0:12.59,
31, parallel-main, Flowers, 1, 1000, 1847156556, 1, 1, 10, 50, 0, 0:01.90, 0:03.15, 0:05.57,
31, parallel-main, Platformer, 1, 1000, 1847156556, 1, 1, 10, 50, 0, 0:02.78, 0:02.07, 0:05.22,
31, parallel-main, Skyline, 1, 1000, 1847156556, 1, 2, 10, 50, 0, 0:13.39, 0:10.57, 0:25.38,
31, parallel-main, Flowers, 1, 1000, 1847156556, 1, 2, 10, 50, 0, 0:03.96, 0:06.66, 0:11.68,
31, parallel-main, Platformer, 1, 1000, 1847156556, 1, 2, 10, 50, 0, 0:04.09, 0:03.36, 0:08.29,
31, parallel-main, Skyline, 1, 1000, 1847156556, 1, 4, 10, 50, 0, 0:28.46, 0:23.27, 0:55.11,
31, parallel-main, Flowers, 1, 1000, 1847156556, 1, 4, 10, 50, 0, 0:09.22, 0:15.32, 0:26.93,
31, parallel-main, Platformer, 1, 1000, 1847156556, 1, 4, 10, 50, 0, 0:09.64, 0:07.91, 0:19.58,
31, parallel-main, Skyline, 1, 1000, 1847156556, 1, 8, 10, 50, 0, 1:22.07, 1:01.03, 2:32.78,
31, parallel-main, Flowers, 1, 1000, 1847156556, 1, 8, 10, 50, 0, 0:24.86, 0:40.10, 1:11.86,
31, parallel-main, Platformer, 1, 1000, 1847156556, 1, 8, 10, 50, 0, 0:29.15, 0:23.61, 0:58.25,
31, parallel-propagate, Skyline, 1, 1000, 1847156556, 1, 1, 10, 50, 0, 0:06.48, 0:05.27, 0:12.46,
31, parallel-propagate, Flowers, 1, 1000, 1847156556, 1, 1, 10, 50, 0, 0:01.91, 0:03.19, 0:05.62,
31, parallel-propagate, Platformer, 1, 1000, 1847156556, 1, 1, 10, 50, 0, 0:02.78, 0:02.20, 0:05.39,
31, parallel-propagate, Skyline, 1, 1000, 1847156556, 2, 1, 10, 50, 0, 0:06.48, 0:05.36, 0:12.57,
31, parallel-propagate, Flowers, 1, 1000, 1847156556, 2, 1, 10, 50, 0, 0:01.90, 0:03.17, 0:05.58,
31, parallel-propagate, Platformer, 1, 1000, 1847156556, 2, 1, 10, 50, 0, 0:02.77, 0:02.19, 0:05.36,
31, parallel-propagate, Skyline, 1, 1000, 1847156556, 4, 1, 10, 50, 0, 0:06.54, 0:05.34, 0:12.59,
31, parallel-propagate, Flowers, 1, 1000, 1847156556, 4, 1, 10, 50, 0, 0:01.90, 0:03.17, 0:05.59,
31, parallel-propagate, Platformer, 1, 1000, 1847156556, 4, 1, 10, 50, 0, 0:02.79, 0:02.20, 0:05.39,
31, parallel-propagate, Skyline, 1, 1000, 1847156556, 8, 1, 10, 50, 0, 0:06.53, 0:05.36, 0:12.61,
31, parallel-propagate, Flowers, 1, 1000, 1847156556, 8, 1, 10, 50, 0, 0:01.92, 0:03.17, 0:05.61,
31, parallel-propagate, Platformer, 1, 1000, 1847156556, 8, 1, 10, 50, 0, 0:02.80, 0:02.20, 0:05.40,
32, sequential-main, Skyline, 1, 1000, 904387628, 1, 1, 10, 50, 0, 0:08.99, 0:06.66, 0:16.37,
32, sequential-main, Flowers, 1, 1000, 904387628, 1, 1, 10, 50, 0, 0:03.65, 0:04.26, 0:08.43,
32, sequential-main, Platformer, 1, 1000, 904387628, 1, 1, 10, 50, 0, 0:05.18, 0:03.27, 0:08.85,
32, parallel-main, Skyline, 1, 1000, 904387628, 1, 1, 10, 50, 0, 0:08.96, 0:06.64, 0:16.32,
32, parallel-main, Flowers, 1, 1000, 904387628, 1, 1, 10, 50, 0, 0:03.69, 0:04.32, 0:08.52,
